Time, VdcL(Rectifier), IdcL(Rectifier)
0.000000, -0.000000, -0.000000
0.000100, -0.000000, -0.000000
0.000200, -0.000000, -0.000000
0.000300, -0.000000, -0.000000
0.000400, -0.000000, -0.000000
0.000500, -0.000000, -0.000000
0.000600, -0.000000, -0.000000
0.000700, -0.000000, -0.000000
0.000800, -0.000000, -0.000000
0.000900, -0.000000, -0.000000
0.001000, -0.000000, -0.000000
0.001100, -0.000000, -0.000000
0.001200, -0.000000, -0.000000
0.001300, -0.000000, -0.000000
0.001400, 0.000000, -0.000000
0.001500, 0.000000, -0.000000
0.001600, 0.000000, -0.000000
0.001700, 0.000000, -0.000000
0.001800, 0.000000, -0.000000
0.001900, 0.000000, -0.000000
0.002000, -0.000000, -0.000000
0.002100, -0.000000, -0.000000
0.002200, -0.000000, -0.000000
0.002300, -0.000000, -0.000000
0.002400, -0.000000, -0.000000
0.002500, -0.000000, -0.000000
0.002600, -0.000000, -0.000000
0.002700, -0.000000, -0.000000
0.002800, -0.000000, -0.000000
0.002900, -0.000000, -0.000000
0.003000, -0.000000, -0.000000
0.003100, 0.000000, -0.000000
0.003200, 0.000000, -0.000000
0.003300, 0.000000, -0.000000
0.003400, 0.000000, -0.000000
0.003500, 0.000000, 0.000000
0.003600, 0.000000, 0.000000
0.003700, 0.000000, 0.000000
0.003800, 0.000000, 0.000000
0.003900, 0.000000, 0.000000
0.004000, 0.000000, 0.000000
0.004100, 0.000000, 0.000000
0.004200, 0.000000, 0.000000
0.004300, 0.000000, 0.000000
0.004400, 0.000000, 0.000000
0.004500, 0.000000, 0.000000
0.004600, 0.000000, 0.000000
0.004700, 0.000000, 0.000000
0.004800, 0.000000, 0.000000
0.004900, 0.000000, 0.000000
0.005000, 0.000000, 0.000000
0.005100, 0.000000, 0.000000
0.005200, 0.000000, 0.000000
0.005300, 0.000000, 0.000000
0.005400, 0.000000, 0.000000
0.005500, 0.000000, 0.000000
0.005600, 0.000000, 0.000000
0.005700, 0.000000, 0.000000
0.005800, 0.000000, 0.000000
0.005900, 0.000000, 0.000000
0.006000, 0.000000, 0.000000
0.006100, 0.000000, 0.000000
0.006200, 0.000000, 0.000000
0.006300, 0.000000, 0.000000
0.006400, 0.000000, 0.000000
0.006500, 0.000000, 0.000000
0.006600, 0.000000, 0.000000
0.006700, 0.000000, 0.000000
0.006800, 0.000000, 0.000000
0.006900, 0.000000, 0.000000
0.007000, 0.000000, 0.000000
0.007100, 0.000000, 0.000000
0.007200, 0.000000, 0.000000
0.007300, 0.000000, 0.000000
0.007400, 0.000000, 0.000000
0.007500, 0.000000, 0.000000
0.007600, 0.000000, 0.000000
0.007700, 0.000000, 0.000000
0.007800, 0.000000, 0.000000
0.007900, 0.000000, 0.000000
0.008000, 0.000000, 0.000000
0.008100, 0.000000, 0.000000
0.008200, 0.000000, 0.000000
0.008300, 0.000000, 0.000000
0.008400, 0.000000, 0.000000
0.008500, 0.000000, 0.000000
0.008600, 0.000000, 0.000000
0.008700, 0.000000, 0.000000
0.008800, 0.000000, 0.000000
0.008900, 0.000000, 0.000000
0.009000, 0.000000, 0.000000
0.009100, 0.000000, 0.000000
0.009200, 0.000000, 0.000000
0.009300, 0.000000, 0.000000
0.009400, 0.000000, 0.000000
0.009500, 0.000000, 0.000000
0.009600, 0.000000, 0.000000
0.009700, 0.000000, 0.000000
0.009800, 0.000000, 0.000000
0.009900, 0.000000, 0.000000
0.010000, 0.000000, 0.000000
0.010100, 0.000000, 0.000000
0.010200, 0.000000, 0.000000
0.010300, 0.000000, 0.000000
0.010400, 0.000000, 0.000000
0.010500, 0.000000, 0.000000
0.010600, 0.000000, 0.000000
0.010700, 0.000000, 0.000000
0.010800, 0.000000, 0.000000
0.010900, 0.000000, 0.000000
0.011000, 0.000000, 0.000000
0.011100, 0.000000, 0.000000
0.011200, 0.000000, 0.000000
0.011300, 0.000000, 0.000000
0.011400, 0.000000, 0.000000
0.011500, 0.000000, 0.000000
0.011600, 0.000000, -0.000000
0.011700, 0.000000, -0.000000
0.011800, 0.000000, -0.000000
0.011900, 0.000000, -0.000000
0.012000, 0.000000, -0.000000
0.012100, 0.000000, -0.000000
0.012200, 0.000000, -0.000000
0.012300, 0.000000, -0.000000
0.012400, 0.000000, -0.000000
0.012500, 0.000000, -0.000000
0.012600, 0.000000, -0.000000
0.012700, 0.000000, -0.000000
0.012800, 0.000000, -0.000000
0.012900, 0.000000, -0.000000
0.013000, 0.000000, -0.000000
0.013100, 0.000000, -0.000000
0.013200, 0.000000, -0.000000
0.013300, 0.000000, -0.000000
0.013400, 0.000000, -0.000000
0.013500, 0.000000, -0.000000
0.013600, 0.000000, -0.000000
0.013700, 0.000000, -0.000000
0.013800, 0.000000, -0.000000
0.013900, 0.000000, -0.000000
0.014000, 0.000000, -0.000000
0.014100, 0.000000, -0.000000
0.014200, 0.000000, -0.000000
0.014300, 0.000000, -0.000000
0.014400, 0.000000, -0.000000
0.014500, 0.000000, -0.000000
0.014600, 0.000000, -0.000000
0.014700, 0.000000, -0.000000
0.014800, 0.000000, -0.000000
0.014900, 0.000000, -0.000000
0.015000, 0.000000, -0.000000
0.015100, 0.000000, -0.000000
0.015200, 0.000000, -0.000000
0.015300, 0.000000, -0.000000
0.015400, -0.000000, -0.000000
0.015500, -0.000000, -0.000000
0.015600, -0.000000, -0.000000
0.015700, -0.000000, -0.000000
0.015800, -0.000000, -0.000000
0.015900, -0.000000, -0.000000
0.016000, -0.000000, -0.000000
0.016100, -0.000000, -0.000000
0.016200, -0.000000, -0.000000
0.016300, -0.000000, -0.000000
0.016400, -0.000000, -0.000000
0.016500, -0.000000, -0.000000
